########## MCMC Condition  #############
# file_path : 190528_001911.txt
# parameters : mu, sigma, PReward, beta
# setting,{ 'nSim' : 1000000 , 'nThin' : 1000}
#
########### MCMC Chain #############
sample,loglikelihood,mu,sigma,PReward,beta,time (sec/M)
263000,-1191.183089009554,0.2815769263386339,7.120101434628314,0.09809222091868189,198.9237945511085,202.975
264000,-1191.2603288036923,0.33199101177782997,7.054895381063143,0.09978774497129289,197.12153592237783,215.51899999999998
265000,-1191.8971344538115,0.347375858878971,6.9428203824655785,0.11080988779796339,173.9779403912353,225.60500000000002
266000,-1192.8938331637162,0.5259836574080127,7.428574135015117,0.10364910001145614,164.3779167977895,243.966
267000,-1191.4071286067854,0.28535194158678445,7.014101450059317,0.11000039332423285,176.53778015118712,205.039
268000,-1191.2311441801533,0.1027511681336701,7.177548051835981,0.10705014233150108,181.28048211247793,203.184
269000,-1191.4127255828705,0.3112087727877132,7.415862240614325,0.11012641596864331,164.7210275422982,208.467
270000,-1192.8505333949263,0.14460792087733387,7.880558392988587,0.10350420084413965,168.57431366800054,223.409
271000,-1191.4242685925315,0.423905695132593,7.035134155279559,0.09456036846378586,200.87193605141272,213.572
272000,-1192.4204685634297,1.154780346486657,6.894363373650248,0.09167573698463503,188.25309038078208,225.261
273000,-1192.126926445896,1.111064176018463,7.006401040606408,0.08904103297633174,193.00240543509074,216.41299999999998
274000,-1194.9865479797145,1.5999942595037553,7.2611259183179815,0.09551774232654008,153.50722416930296,216.77700000000002
275000,-1193.0136579797459,0.535787571778802,7.04064826202729,0.09615742699995962,188.48604470665134,213.77599999999998
276000,-1191.5473623997657,0.6080331239017035,7.271956538093946,0.08910328879635207,197.88070094388652,211.115
277000,-1191.5967076062489,0.24916981324655263,7.656240529865371,0.09748223178689833,181.4717162627122,219.30800000000002
278000,-1190.7085154683698,0.018339650028758682,7.446084565775758,0.09735059863207549,200.87869286996937,201.096
279000,-1190.9411630173627,0.15234823831935368,7.480290803870597,0.09220801394555224,203.1698052624589,205.898
280000,-1192.037333299066,0.9157269816609289,7.2152147629497305,0.09276092726607808,184.37167647457713,213.042
281000,-1190.6393174011432,0.03222069156469973,7.628559101192805,0.1013345191401618,182.08916088036682,201.27100000000002
282000,-1192.2339030916683,0.5307090827777441,7.49994324602167,0.09383936961322721,185.85386174502742,203.89199999999997
283000,-1191.1091732709554,0.17652877380826149,7.503869497651898,0.09850861355020996,189.55301849676212,203.89000000000001
284000,-1191.5189012309306,0.21853079773214476,7.582653396876883,0.10444385818796792,172.61340870010397,199.19700000000003
285000,-1191.007082008867,0.20233645545871837,7.138919993414268,0.10648210742428982,183.56461549640454,221.946
286000,-1193.6544657749803,1.4566029006666283,6.5764939402510985,0.11061350189330416,150.19935657918833,217.25
287000,-1194.2500183710856,1.3165441451413606,6.4317789010035735,0.10573108553407304,165.25849495163217,233.398
288000,-1193.821479523884,1.2757036979977883,6.959560729617752,0.11346791005744596,138.98229989457917,232.79999999999998
289000,-1191.4805282376017,0.3531722647018911,7.198346613212755,0.12248625829397793,148.50684457064267,215.56400000000002
290000,-1192.178616850671,0.5767988001726326,7.18157180090274,0.12414004634005835,140.12595011163108,210.375
291000,-1192.04549012437,0.4037242045321486,6.961373230277818,0.11499884119082313,166.59468034858855,213.297
292000,-1190.8735820170305,0.0962411377719905,7.30636943841805,0.12438997453801297,152.70788605589075,207.57900000000004
293000,-1192.671787172057,0.8518221598946742,7.070356228761149,0.11598125026474776,146.5981598906561,207.48399999999998
294000,-1192.6107761914827,0.34879437122030627,7.62280716832185,0.11029363211019705,160.7226600329924,218.553
295000,-1193.3350943432047,0.33385459362339187,7.782359871678082,0.11087177849708199,157.26743566117278,223.57
296000,-1191.416330274558,0.061445915950556894,7.293119082386562,0.10489472425317335,190.56829445802038,223.492
297000,-1192.0448320476792,0.25569049904590924,6.915720116819914,0.1028661469245233,196.97956175731258,206.06199999999998
298000,-1191.7917087676526,0.010749478860526391,7.17231848602779,0.09906381256100188,210.4484570781404,203.997
299000,-1192.0960237070797,0.07205384989917413,7.828958135901932,0.0959982428706251,185.24605095668142,200.54
300000,-1191.7475286537983,0.850615185788571,7.114062235911773,0.0947940549173656,182.04134250771833,201.87300000000002
301000,-1190.7928214969372,0.14253670728502632,7.544804548218468,0.09697882871320718,190.06688549799352,199.867
302000,-1193.0653716880927,0.5724833890940471,6.9283417254766135,0.09697882871320718,190.10064327251965,198.412
303000,-1191.2719734866853,0.11186565212517383,7.086564645839378,0.10105096049394403,195.8411536207437,204.787
304000,-1192.3490612932274,0.6679229836346282,6.996629331371365,0.09493533219910111,199.96933556502796,202.871
305000,-1190.939076159626,0.38632968877943574,7.282437159286346,0.09493533219910111,194.05441462586865,199.822
306000,-1192.9383624825125,0.31646330962522357,6.885540673333034,0.08208850470346085,254.7350282124185,198.765
307000,-1194.4051918991722,0.09856971644428139,6.7582942734204465,0.08533086944642312,250.0897166809601,200.44799999999998
308000,-1190.67449209624,0.06273192317575352,7.18158881587709,0.08909432389419047,228.23137841371755,200.353
309000,-1191.3285262411343,0.052951129383229475,7.112142704723797,0.091547179458878,227.27946400454593,197.23399999999998
310000,-1191.1575597505207,0.028310470338605898,7.23043821024836,0.09375991382622863,209.49500740122716,200.30800000000002
311000,-1190.6334610180436,0.3064258703076714,7.1697986433284076,0.08941217497725083,215.36644215038868,199.488
312000,-1191.5357138802462,0.49877975857523327,7.11185906170584,0.08941217497725083,212.62440307040595,199.48
313000,-1191.0139909170462,0.36443699692080084,7.326439643394815,0.08753486232955505,211.0797594150971,199.46300000000002
314000,-1191.0886075299122,0.33092025262754304,7.293799424519808,0.10911465343108778,169.7023028886002,209.511
315000,-1191.7941586200284,0.008103528019319047,6.970221679444831,0.1177646768772165,178.75971244937745,215.797
316000,-1191.1116957320676,0.24633403619835997,7.324501448355913,0.12121624231844741,150.95983050006356,207.098
317000,-1193.6533978683458,0.954126009900506,6.593918701730836,0.12576692369482467,147.0227237216113,204.695
318000,-1191.8529294427155,0.3891850181016727,7.174168542067579,0.1251770565964023,144.07685989516344,211.931
319000,-1193.4432586662285,1.4450831701789246,6.660831577477405,0.12403591906127286,131.26957812632563,209.65900000000002
320000,-1191.9657202118256,0.12258147116453809,7.195491835129837,0.1428966190926335,129.30824689468787,217.45
321000,-1192.4350475723554,0.3678205980514894,6.809106973475469,0.1379041328616162,143.0059447969843,203.533
322000,-1191.1229139272577,0.3442779176635594,7.340319163386288,0.11825637184234604,153.42505975926522,211.477
323000,-1192.5241116128936,0.20731325615200674,7.700114045463287,0.11583799251092744,149.5435207927193,205.23399999999998
324000,-1192.7176008550707,0.8387821899694983,7.24036571488253,0.10816277023721264,160.7895192902514,205.146
325000,-1191.6254438592885,0.10673301790116065,7.049942851113074,0.11208799297499235,176.9332272346655,207.314
326000,-1191.3733342704977,0.3040584863552883,7.413603001302142,0.11858648843973846,154.41341453755422,202.32800000000003
327000,-1191.7587197761827,0.5227531651623419,6.997426905787295,0.1051742923527398,180.271612406387,204.926
328000,-1191.1538749489575,0.08831789937958145,7.1761065904836,0.1018317032617519,198.5124265220474,202.77400000000003
329000,-1190.7684542422849,0.1473643008687561,7.458958193506497,0.09427865853628188,197.6354896443832,211.119
330000,-1190.9620878297492,0.05791846409436005,7.208172428878597,0.08854179517091343,225.12750010765737,225.77700000000002
331000,-1193.1580598247692,0.7821942875267932,6.65532834496599,0.08976787560808235,217.4855122433187,220.796
332000,-1192.797736436136,1.2622071300046886,6.816016308227962,0.09129785131066384,183.84468884933128,228.47899999999998
333000,-1191.801834869053,0.13172750089195487,7.580531035096759,0.1017244959869933,185.0629078477697,213.61900000000003
334000,-1194.5118366585486,0.6408868119206094,6.603647557955311,0.11023132332972907,184.10565015277288,215.80100000000002
335000,-1191.394254111863,0.47080124468006007,7.344009249943859,0.10786174387865707,165.00686600515417,231.722
336000,-1192.1597816050964,0.48806248533974295,6.982825352992468,0.09578766464086122,206.53772658711299,206.713
337000,-1194.4474332574416,0.36614726845773704,7.245757745918668,0.10252103336985832,190.02682407051506,212.33499999999998
338000,-1192.9031148414767,0.676330741281111,6.763705227147851,0.10038070698860524,188.4276097927183,203.876
339000,-1194.6510921502263,1.829315155397771,6.33429222279992,0.09768607738542252,167.48031966758484,206.746
340000,-1193.8338514643146,1.2341053366214065,7.194880289921323,0.08967140769477051,175.37833253027466,218.49099999999999
341000,-1194.0997500287554,1.4869959175346819,6.866191063911223,0.08430082972951997,187.10278938790034,212.24299999999997
342000,-1192.037109354166,0.2674962857003294,7.3746899871109015,0.08842210841755418,219.268165994161,210.513
343000,-1192.466564363483,0.8372383859072212,6.939544944981823,0.09386294228234099,188.57061265588354,208.85500000000002
344000,-1191.4648591890561,0.3541617144913126,7.5443324981413795,0.09217263879705145,192.21505560939457,208.286
345000,-1191.587084606384,0.4867525323804971,6.905199412600805,0.08926951189194653,219.48089128902066,205.976
346000,-1190.8209703136406,0.20911248974106877,7.508805013966309,0.0788797611069437,238.85361320573065,217.278
347000,-1192.0157898903797,1.0786007469863728,6.914449591632429,0.07836291683930743,222.0555466640933,212.77299999999997
348000,-1190.7722837681142,0.07216396561743244,7.392245110915484,0.07734804238959465,258.8859470500604,209.449
349000,-1191.0257054870826,0.3923556397348432,7.244636427629792,0.07405380647779859,254.68847244965934,200.62300000000002
350000,-1190.7762703380645,0.45049347967038333,7.2194562529907875,0.07529401464626137,251.47686202306582,206.133
351000,-1190.9632008625872,0.09982484193147428,7.210498989084701,0.0798366835534659,255.97033306611297,206.232
352000,-1193.48362573383,0.07889462169703845,7.491713616760335,0.07812730662131662,258.4703366942956,200.97599999999997
353000,-1192.101115639607,0.1393601350813527,7.489392082890238,0.07999544081766737,229.9819312778281,203.25199999999998
354000,-1191.9822439016705,0.020596338618900534,6.918118871128291,0.0758775239372732,290.85753827293564,198.706
355000,-1191.08782072106,0.3829146319222865,7.52209304754668,0.07596392503937112,237.91941108438326,200.88000000000002
356000,-1190.9841788637873,0.177745791918345,7.417514249251912,0.08800498636514466,213.47543103765372,200.619
357000,-1190.5824069232842,0.17699647872773472,7.359926943488122,0.081658438931636,237.61895761408672,199.98499999999999
358000,-1191.9684973506935,0.024328793529156074,7.302515520654478,0.08057124629716408,257.6572488151632,204.19499999999996
359000,-1192.033319448122,0.7692857645901441,7.012420508261654,0.07237120349876161,260.09608934638544,197.967
360000,-1190.5477971981259,0.20556245400060186,7.3689072811974885,0.07229180887366111,265.54286907609514,201.674
361000,-1194.1970626942114,1.141296048276999,6.906996181839802,0.07031867917056353,238.36195583362408,205.19499999999996
362000,-1190.6218776277742,0.2744428800427885,7.183957181194281,0.068266320533821,288.4048372644364,203.873
363000,-1192.8481176809528,0.02282646422491054,7.26099070964026,0.06893024247659547,283.76098733227633,197.58100000000002
364000,-1190.520477288043,0.04664242785585335,7.503337113775792,0.07060725622628317,274.87107574009514,202.245
365000,-1191.3640379377027,0.12483577750679531,6.990553345206075,0.07307134708475767,289.3217961979574,198.667
366000,-1191.9984136142536,0.1634480170248579,6.904261228008373,0.07706303967515554,270.7458657411746,198.54000000000002
367000,-1194.4733854917731,1.8851585707837708,6.931758014893246,0.08082354834434373,181.90657853630552,202.757
368000,-1191.4646004032354,0.026021931750825344,7.606845152513861,0.08376592992247292,225.9839478028334,203.909
369000,-1192.4935184046906,0.9919656227732497,7.328863829970563,0.08625267402015246,193.31655130691775,199.128
370000,-1192.9321381667305,1.1689894852789056,7.040386268966091,0.09009029041348592,181.47547178072887,208.02100000000002
371000,-1194.887210863873,2.1965687546113983,6.428666148930384,0.090578099352718,165.42387937308655,211.451
372000,-1195.14218591343,1.1344513987401768,7.625809666064589,0.0932024603285902,165.1804167927596,212.704
373000,-1193.2582905061388,1.4327570812346049,6.794311050217159,0.0945453138866857,174.9886764509455,203.585
374000,-1194.513813454699,1.6608962396151665,7.188438467082946,0.09401803993156344,158.50700644698549,210.826
375000,-1191.9996144892277,0.33606501448534243,7.706041487815578,0.09826320966705324,179.32607586969982,201.151
376000,-1192.0142605575588,0.20904313407098546,7.159555417507692,0.10106148133712284,188.2598289383304,201.548
377000,-1192.2579522221267,0.7626273841499659,7.137804918203353,0.10452815255675159,165.00584364338098,202.19000000000003
378000,-1194.1852602702063,0.18069374993856424,6.778860446333118,0.10322835000837174,211.81929286859616,201.377
379000,-1191.213843128813,0.043000701343595876,7.635780075771445,0.09896415193592227,186.00204127150997,200.216
380000,-1191.212001320144,0.03895415625537614,7.15669719720091,0.10603315784265882,191.95830215605267,213.39
381000,-1190.6723608172153,0.027446227851340432,7.419071387302913,0.10489518607127962,181.7553129150481,201.653
382000,-1192.566271175877,0.3070691913024651,7.05988300179719,0.1004681502086729,187.99211409160395,212.289
383000,-1190.8385080405772,0.06968190688025372,7.2211150147210805,0.10599626626612413,188.08975436223582,203.828
384000,-1194.416279157112,0.6010597385848598,7.631486656683459,0.1083767385520317,158.93162761300997,206.59199999999998
385000,-1192.3113096001277,0.8918505789531097,7.23057600799274,0.10557502383096173,161.42975670173826,200.764
386000,-1191.4975375090041,0.33290814278626674,7.220002804240352,0.11021998399466984,171.90775128982503,214.615
387000,-1192.095807130173,0.2901519500919317,7.392772227475854,0.11524466043711803,155.17714525125044,200.845
388000,-1191.9057367993942,0.3178163233386044,7.310986803485557,0.12683518857154122,146.82579745740625,207.044
389000,-1190.5305478636083,0.04458984389785431,7.4971901025939385,0.12301828700425373,153.1745303236949,207.70700000000002
390000,-1192.9595589847775,0.7140872781834365,6.783400459892286,0.11769130723555914,157.68884357131634,203.929
391000,-1190.9259765677916,0.06071789032165918,7.3228243647667846,0.12114791654876857,156.32616515858894,208.80599999999998
392000,-1191.8979480885298,0.12636942872518936,7.195270275184563,0.11242279378832089,169.28715942325826,199.684
393000,-1191.8189924873038,0.19874854348054402,7.313820829757183,0.11039157526051764,166.09571080775135,217.681
394000,-1191.2662761117913,0.0652163907239621,7.09112611856687,0.1034452589166398,198.25657459204348,202.132
395000,-1192.4850424419749,0.32983738059427686,7.453694876040419,0.10960602947902906,168.7225954869447,208.02300000000002
396000,-1191.264876545214,0.1514770748655436,7.061614633749658,0.11416957103698601,173.88372178135123,206.641
397000,-1191.9894178182474,0.22106831840225138,7.7695198304614586,0.11023800744055155,158.72829347508946,208.68300000000002
398000,-1190.8579434783283,0.13690425056034103,7.150448443344061,0.11472120764304747,171.18091932701253,212.525
399000,-1192.1658071398383,0.0810308699492496,7.836730943669055,0.1133033168503767,156.71626010808504,214.832
400000,-1193.7416565098192,0.8479515684623434,7.1822202937732715,0.11706131845157686,149.73651532679392,200.051
401000,-1191.3137661489766,0.16276365591743627,7.63441932824308,0.11579166972367799,155.04477688895992,198.18
402000,-1192.2628859079898,0.13296398593954784,6.966007299332802,0.11245074810742473,180.1983481223825,202.58300000000003
403000,-1191.2397192698656,0.32016629247446843,7.187584471816016,0.11567564957253544,160.10532207506543,204.219
404000,-1195.0348292514934,1.8004919134384774,6.416929533161908,0.12220536998980717,132.0595150501949,206.949
405000,-1194.4675870403587,0.9932403911061538,7.181003333502735,0.11671330735218863,146.80615989510648,223.668
406000,-1192.5597550896844,0.3869294743343913,7.675539082285437,0.11486291068124221,151.10634512680278,216.08
407000,-1193.1615561885285,0.047793733283173545,6.876957882311942,0.11523641590403033,177.34738200076995,198.98499999999999
408000,-1192.4261973151365,0.9546716900155332,7.168928583314846,0.1101806511460144,154.57936289486764,201.19899999999998
409000,-1192.6962036981913,0.2650800238602332,7.719887577003831,0.10728769446938678,166.03483211720018,201.77
410000,-1193.003579520101,0.4653703673969737,7.220303646400503,0.09778363741490842,194.86752198844405,200.012
411000,-1190.8003129263438,0.028736894873392267,7.370328158253065,0.10378540355724308,186.70188368126873,199.53
412000,-1191.8857259651436,0.3154807419275914,7.6199929811482034,0.10939110665227061,161.60360454988827,203.46400000000003
413000,-1194.0993790793057,0.4230657751886299,7.752152782550776,0.10998568013230901,157.85535795032047,201.41899999999998
414000,-1193.0320095617255,1.3188471224446738,6.8857532527534575,0.09377745149315601,181.00454684306507,202.506
415000,-1192.2329814839263,0.13791207355621388,6.8573328257818105,0.082408208230376,260.13919871466976,203.819
416000,-1191.8257843735437,0.9907622961178888,7.125130314946217,0.06923168449909506,250.2750080029927,203.20399999999998
417000,-1191.666737268318,0.5523057799031179,7.066741480062781,0.07164884322412331,270.38304362479187,203.08999999999997
418000,-1192.0790366284323,0.15095895804438897,6.8671879027438365,0.06494482414965373,330.249421861069,200.193
419000,-1190.9937934404966,0.34806067359111015,7.346758222560229,0.07358484092861733,259.27798829145155,198.971
420000,-1191.5719655880362,0.49240183593089054,7.56462412198778,0.07421658678151971,238.6961729440214,201.839
421000,-1190.1922183549593,0.1897658155166222,7.229242939253312,0.07190694395351721,276.0361890851755,198.94500000000002
422000,-1191.4125925889032,0.11075565084744704,7.04946798621578,0.07206975166070687,293.95503304782414,197.691
423000,-1191.0794757293188,0.01955437769789034,7.807869867241445,0.07006962793255331,265.3660140995153,199.941
424000,-1191.3351210677697,0.7687694458831617,7.028298602685051,0.07006962793255331,259.5546352819919,198.00699999999998
425000,-1190.8294374601815,0.303835836678814,7.0620130279186535,0.06769055368174659,294.92319282352264,202.87699999999998
426000,-1190.9394962479494,0.0871578777541458,7.1897728303510595,0.06387089858338578,329.5642477095326,198.32399999999998
427000,-1193.0398748826522,0.020008633112956684,7.910914699510458,0.06436899984746958,294.65644885097646,199.87800000000001
428000,-1190.9477410207535,0.17320033045374,7.71659478884509,0.06436899984746958,284.8414606057129,199.585
429000,-1193.3780317684457,1.4062859860735,7.092980756341763,0.06629212409660876,238.5112044748153,198.58
430000,-1192.1535124294187,1.1417931292120738,7.058610666153402,0.06629212409660876,253.40386864611665,210.985
431000,-1191.6421906911332,0.7593406748654928,6.881522809109778,0.0707353792393558,266.899753910027,225.367
432000,-1190.619721024244,0.007786844083047251,7.224551331898779,0.07154205091989829,291.1937103211143,214.711
433000,-1192.4663738858242,0.7630751461025299,7.0206544326469755,0.07438916845260717,240.29083307311646,220.76399999999998
434000,-1191.3994148189427,0.4256667253851676,7.307015796250958,0.0726461447222198,262.3199117193824,224.047
435000,-1193.0291966399661,0.04826009924063077,7.864076504967855,0.08081061707232709,230.3992655295173,212.575
436000,-1191.5347494816963,0.6996602961384961,7.098430422508273,0.08401446018576868,217.92214689653358,218.418
437000,-1192.3170949829264,0.5038055044020292,6.8385661390629595,0.08190375809642032,245.73894788292606,218.244
438000,-1190.9795233394811,0.5370491460335236,7.231380767773685,0.07595908062657872,241.63714910238662,209.064
439000,-1191.998262200019,0.47327787811783495,7.585116927285107,0.08340545657235471,210.3840555037825,201.369
440000,-1192.2917895131682,0.6486411815414955,7.481928745301359,0.0811551597757581,216.74602585357957,200.216
441000,-1191.428292466528,0.21664467560778794,7.270454169642748,0.08176171597605303,243.74599089902753,199.009
442000,-1192.8199077527415,0.5485151488785874,6.721146378539151,0.08498521219643138,238.0942048380873,201.621
443000,-1190.9264793407558,0.4450596069761035,7.405868273746482,0.0852046377013222,214.5592132834213,200.63600000000002
444000,-1192.1826359866943,0.4426330450542082,7.08529212451848,0.08731461387710727,224.41954314406334,203.856
445000,-1191.1439760058036,0.43818367819452525,7.175313318566365,0.10384439323915733,179.23255152481985,208.594
446000,-1191.2181187678136,0.47360510214380924,7.170874270425283,0.10470583483883374,176.99751169104286,217.70600000000002
447000,-1191.5295388160705,0.44246931572357207,7.170149304753704,0.10261542139208295,178.0887250991799,218.15599999999998
448000,-1191.0183123924885,0.16173272799054728,7.487955907033989,0.09708197867619177,191.3526605161812,215.95600000000002
449000,-1190.5814168655647,0.1256874237920917,7.3995277421887895,0.09171597020591876,212.3883778330362,198.414
450000,-1191.8961703691327,0.09065253499985977,7.396005836123174,0.09071336785432144,207.4025498183125,199.162
451000,-1191.771340312956,0.052964890445017065,7.625341879029612,0.08708188337318229,212.06912695013864,199.168
452000,-1193.9630991659085,1.1389653294160644,7.2830808774877935,0.08708188337318229,181.92913210621947,217.316
453000,-1193.6701660278816,1.7943898697783744,6.87367256848854,0.08538553590569609,177.691011662672,230.271
454000,-1191.508254490992,0.16647451450629064,7.379026470933281,0.0881152027086882,213.2655280813144,204.90800000000002
455000,-1196.2740825372387,0.6329206693412408,8.029169886516057,0.08797632814756276,186.39449247192985,199.992
456000,-1194.2916190220699,1.320698687081791,7.382582054449286,0.08194682480507212,187.89675412531557,204.26600000000002
457000,-1192.0363783831483,0.5553304613173793,6.923975509699066,0.07960133544252891,247.9773626803475,203.713
458000,-1192.5722118806166,0.9019978295566012,7.398962930011167,0.07389516736417168,226.6896112799369,202.77400000000003
459000,-1190.8853483211683,0.336454772881428,7.367002381110492,0.07637014283455901,241.73666161798545,202.046
460000,-1191.8368431212878,0.33349907370868465,6.922435190937229,0.0809198110004351,246.9698504765148,201.112
461000,-1192.730756368488,0.5484925440682717,6.889686817734074,0.07735918281274193,246.18387046967302,200.382
462000,-1191.6792685135902,0.4028949797005194,7.0167755043112345,0.07356813281264166,262.4815227675545,200.34
463000,-1191.007015519843,0.1133027332637819,6.992498889369468,0.08188333542112562,256.3819386133627,198.47400000000002
464000,-1192.1182910088205,0.6830536466980137,7.170276630922658,0.08470909646201664,216.49694433417247,198.358
465000,-1190.8370363936315,0.34617155867623206,7.176230511963017,0.07033214749955485,276.68115506047604,199.17000000000002
466000,-1191.4989092678527,0.715074111106248,7.198331957852127,0.06829453552978168,264.2580645623893,200.701
467000,-1190.90414163501,0.10194945858187254,7.315015638795966,0.07025062677217186,278.2790713048937,202.421
468000,-1190.657422456669,0.1667062741629847,7.267866024709035,0.07025062677217186,285.21206241468525,198.04
469000,-1190.8952867575795,0.09441704288484862,7.52946801334442,0.07101137104516221,265.6171738396996,198.518
470000,-1190.683281044858,0.3346056195654118,7.331430548066108,0.07842614558786741,239.97051161024476,201.933
471000,-1191.460078532249,0.15902260438022797,7.596731665933345,0.0838688083653101,220.52710555277704,203.53799999999998
472000,-1190.5795197249427,0.19545971645480772,7.153703206711444,0.08828409437140936,222.85943104991452,198.904
473000,-1191.6879838726336,0.17392224681221502,7.720557501702772,0.09181566438759108,196.8800972441332,200.617
474000,-1191.9563840180952,0.013836645668605402,6.988189680283591,0.0942420864027125,226.46197295070755,201.30100000000002
475000,-1191.0694909065887,0.2329773437084573,7.097761254604796,0.09609654103509159,203.39429721565656,202.511
476000,-1192.8772712145312,1.4672402050359263,6.836369715068695,0.09422300644917926,170.70027163972694,203.72699999999998
477000,-1193.216603329737,1.6000351401029453,6.6413588041733576,0.0977990831475048,166.49959635449738,211.463
478000,-1190.9812320159288,0.23896163392360725,7.073753305299409,0.09681041018159708,203.47540936631364,209.173
479000,-1191.001740227476,0.14384293522400332,7.173599646300087,0.09299792751900694,210.6738941385466,200.849
480000,-1190.5361577032754,0.46173590072835213,7.376116670971124,0.09539121066603391,188.98944145419102,202.862
481000,-1193.039824344894,1.0711495687024746,7.3142769912939665,0.09530551241985787,167.71372976353496,202.929
482000,-1190.4629665178052,0.0622198587540228,7.318777099954924,0.10541917748164806,185.4942757834694,203.838
483000,-1192.678951562189,1.192928895241726,7.150635025681021,0.10148124366686366,159.84381362624742,201.10000000000002
484000,-1193.2761324280675,0.8410700577726539,6.780690318540607,0.10678679252377292,175.5610208570089,202.30400000000003
485000,-1191.8020279453756,0.06415614815407145,7.620216547464393,0.12065834701573798,148.08277724367574,200.735
486000,-1194.474647948316,1.2002654110476183,6.618402006330539,0.12457017372072848,140.39653730579224,201.71300000000002
487000,-1193.1488725814404,1.202076862924095,6.815738224386027,0.13882192353070236,119.86810970000099,207.86700000000002
488000,-1197.103114143757,2.09264774456802,6.066925890907627,0.14935046426249673,104.07386454214566,214.028
489000,-1192.4574717068328,0.2300904209918944,6.908502632918245,0.1472313138911726,131.16988350861618,225.334
490000,-1192.4652418655276,0.37124699289882235,6.996553271508721,0.14879999598944152,128.10583122270825,213.96599999999998
491000,-1192.2129458361524,0.005142394075090484,7.668785335365417,0.1671028980256203,106.10055268745592,200.39000000000001
492000,-1191.546279703653,0.14200519228910646,7.188398919820878,0.1833310256267954,100.36587791646792,208.684
493000,-1193.943982080035,1.0948605466728838,6.923242446169337,0.18467071784432776,84.2145310308576,225.43499999999997
494000,-1194.5738370479476,0.7580248396643987,7.2924294304766,0.1857883368072371,83.40887315613203,223.806
495000,-1193.423296101307,0.24517713830903787,7.474438944071695,0.18358049215123287,95.39046329853716,219.767
496000,-1193.5185186145093,0.03697941966534751,7.623149926777086,0.18073978223470202,99.37248978833675,203.209
497000,-1193.1511006031067,0.28167572980215905,7.523132691903559,0.18941593073489965,89.82288982518153,217.66299999999998
498000,-1192.2082733637178,0.5011477942459909,7.330657625009605,0.17616418573000178,94.84178290868566,212.595
499000,-1191.7684494429407,0.24428235157666328,7.2880036076888635,0.17800086116277836,98.12623199984766,203.697
500000,-1193.6168126247362,0.742738283079807,6.672934408389809,0.15532227994121353,119.42050169187536,209.155
501000,-1193.0183175756365,0.23510482465610322,7.030136885657548,0.16047247035225376,121.07442738421776,243.553
502000,-1192.0513522857364,0.6908496314196565,6.9616123052046595,0.1445985765881214,123.69545186516561,213.61599999999999
503000,-1191.435850650824,0.3137397174348103,7.338638459947771,0.13772277534417737,131.53857152038202,203.375
504000,-1191.8978895331559,0.3891998185487451,7.135584866235594,0.1404938920974692,132.08194997288055,210.354
505000,-1194.3310928840554,1.2869156115616314,6.615995480188667,0.13693889919531324,119.80113830283703,219.261
506000,-1192.2904016578113,0.38769751184087475,7.05882859533819,0.13776721536290557,131.58446437161075,221.916
507000,-1192.3543628669756,0.3473059708320393,6.962015978321537,0.13950621342027414,135.00890864402845,217.223
508000,-1193.71194232055,0.456907693558521,7.822505461305282,0.1348488118310879,121.39126305721223,218.409
509000,-1194.3343018778419,0.9901365667050318,6.589094932958523,0.1426487579492301,126.6932126223042,219.471
510000,-1192.8540228642125,0.12020425641457902,7.816026645182505,0.14475245574580636,117.63959234570275,223.14800000000002
511000,-1191.4820748269267,0.4198071934657879,6.965593191317403,0.14295116166156074,131.89439293992038,214.09900000000002
512000,-1194.2827696189597,0.47524029385287614,6.877995424423827,0.14261868544679746,136.1583421857889,205.126
513000,-1192.934959325843,0.5835825700580399,7.552409564513378,0.13975841391876773,119.12392873711924,203.043
514000,-1193.6367110890437,0.9020331741030554,6.65091283174559,0.15504915944823858,115.85803691620654,203.32
515000,-1194.4502151163322,0.17270850252970069,7.86863776390498,0.15246573039560576,111.79704264941807,200.147
516000,-1193.8962931722474,0.6147622264650264,7.312941194108408,0.15595065236371433,110.7431645792311,200.438
517000,-1192.9348792541202,0.892968511275628,7.105772646320915,0.16198812807641857,100.52334618937226,202.09699999999998
518000,-1191.8875435854925,0.06111143888680446,7.639108614847688,0.15284571277887068,114.84468664453694,202.23299999999998
519000,-1192.9358837997431,0.2797087390176954,7.108051245352879,0.1350633542091117,143.8718401796488,198.74
520000,-1191.7548675901978,0.09148456138998676,7.46729927067229,0.13838665701648473,129.8139534254843,201.485
521000,-1192.0655780268503,0.03466383687319885,7.689034935585171,0.14745327185166304,120.8129135924036,200.034
522000,-1192.2482888284749,0.550673873735918,7.000488433353137,0.16112855271742355,112.1397958280276,198.352
523000,-1192.7874764257538,0.8739280924380556,6.763791841713331,0.15251420097720436,114.55859680814947,204.00099999999998
524000,-1193.3708000755885,0.714944011347016,7.491756193256903,0.13167381991807614,122.25634500486045,209.50400000000002
525000,-1190.1856012068904,0.1806277539723551,7.376816073260708,0.11629397327072434,160.48606764016245,201.041
526000,-1192.7938334191786,1.0638008946564173,7.106887035085074,0.11602438683616435,144.34732474583805,200.177
527000,-1196.1082900714216,1.3984523258673522,7.262099249508438,0.12443171816649659,125.74922114872446,201.70499999999998
528000,-1193.060885604341,0.7037337272710901,7.249870247646964,0.1339450215095595,130.390953079778,206.8
